8.0,647.294524189,647.167995747,649.530037214,648.911217438,647.845295056,647.236576289,647.8261563,648.389154705,647.729399256,647.930887826,650.491759702,650.215311005,648.747474747,649.314194577,651.916533759,651.643806486,651.198830409,650.387028177,651.723551302,651.56937799,651.418394471,653.580542265,651.230728336,653.687400319,651.595427964,651.265284423,652.531632111,651.018607124,651.568846358,651.022860181,649.324295587,652.176501861,647.820839979,650.71291866,652.16108453,647.019670388,648.132908028,650.821371611,650.24933546,651.542796385,650.181818182,649.309409888,652.516746411,652.307814992,655.568846358,653.087187666,654.744816587,650.990962254,651.9420521,652.750132908,652.965975545,655.339712919,653.714513557,651.93195109,651.761828814,655.790005316,654.423710792,656.388091441,650.72301967,647.820839979,651.886230728,648.757044125,652.634237108,649.762892079,647.169059011,648.81605529,652.303561935,651.956406167,651.562998405,650.059542796,652.831472621,652.638490165,650.819776715,650.767145136,648.547581074,653.957469431,651.784688995,643.101541733,640.212121212,634.390749601,643.61722488,646.611908559,646.945241893,648.998936736,648.05528974,653.279106858,651.978734716,648.172248804,642.810738969,651.158426369,644.992025518,644.919723551,649.767145136,646.116427432,647.228070175,650.424774056,641.613503456,654.132908028,650.72036151,650.080276449,650.431153642,653.585326954,651.799574694,650.774056353,651.821371611,650.531632111,651.160552897,649.985645933,649.796384902,653.971291866,653.069112174,657.723551302,654.323232323,646.98989899,653.519936204,651.480595428,650.295055821,652.058479532,652.356725146,652.640085061,652.34502924,652.769803296,654.572036151,655.374800638,656.412014886,654.875598086,654.406166932,655.88676236,652.676767677,652.384370016,651.275917065,652.784688995,651.641148325,651.026049973,652.337054758,648.708133971,636.862838915,636.601275917,612.925571505,661.043593833,647.643806486,648.794790005,642.112174375,643.038809144,644.759702286,643.916533759,646.726741095,646.815523658,649.179160021,650.769803296,651.793195109,649.974481659,650.112174375,652.544922913,651.324295587,653.216374269,655.725146199,655.505050505,655.343965976,653.110579479,651.654439128,651.124933546,651.841573631,652.646464646,652.014354067,655.865497076,654.394471026,656.92450824,655.659223817,657.164805954,655.964912281,657.574162679,656.599149389,657.629452419,655.318979266,654.343434343,656.434875066,656.342371079,657.435406699,658.366294524,657.356725146,656.889952153,655.905901116,656.968633705,656.077618288,657.016480595,656.289207868,657.922913344,657.946836789,657.9420521,654.260499734,654.933545986,
10.0,868.689781022,867.434306569,867.624087591,866.886861314,869.678832117,869.656934307,867.226277372,863.638686131,869.47810219,869.686131387,869.094890511,869.737226277,870.054744526,870.113138686,867.481751825,870.175182482,866.262773723,866.941605839,866.664233577,864.843065693,867.664233577,867.927007299,867.368613139,867.076642336,864.52919708,867.00729927,869.080291971,867.072992701,866.135036496,865.423357664,867.905109489,868.729927007,869.120437956,869.755474453,867.642335766,868.540145985,866.609489051,867.145985401,864.295620438,864.594890511,868.094890511,867.434306569,869.959854015,867.839416058,870.284671533,870.343065693,868.295620438,867.058394161,865.602189781,866.722627737,866.047445255,868.857664234,866.722627737,866.554744526,864.551094891,867.065693431,866.332116788,867.667883212,868.386861314,867.649635036,866.777372263,868.372262774,865.441605839,865.04379562,861.288321168,865.715328467,868.018248175,867.598540146,860.810218978,863.321167883,864.233576642,867.496350365,862.777372263,868.598540146,863.777372263,865.072992701,865.408759124,869.171532847,862.164233577,864.054744526,866.116788321,867.065693431,868.379562044,870.375912409,868.905109489,871.113138686,871.098540146,871.609489051,875.952554745,874.580291971,863.364963504,869.854014599,869.981751825,870.551094891,866.759124088,871.908759124,863.967153285,871.748175182,867.54379562,867.540145985,873.759124088,868.313868613,871.959854015,870.076642336,869.321167883,868.919708029,869.496350365,869.306569343,865.489051095,868.47080292,864.846715328,869.138686131,865.135036496,866.397810219,861.350364964,863.50729927,863.850364964,863.270072993,862.018248175,863.660583942,863.091240876,868.445255474,867.784671533,868.229927007,872.083941606,870.149635036,870.00729927,870.54379562,866.189781022,867.821167883,864.729927007,865.467153285,867.740875912,870.229927007,870.948905109,864.47810219,864.883211679,865.839416058,841.839416058,872.54379562,864.733576642,863.675182482,865.153284672,862.916058394,868.762773723,864.481751825,871.218978102,872.489051095,874.273722628,869.740875912,870.781021898,869.251824818,868.974452555,869.332116788,871.354014599,876.259124088,872.383211679,872.905109489,873.762773723,866.401459854,868.047445255,865.817518248,867.273722628,869.675182482,869.200729927,872.587591241,873.897810219,874.474452555,871.339416058,872.686131387,873.032846715,874.667883212,874.744525547,871.624087591,871.821167883,872.441605839,873.273722628,873.96350365,875.299270073,875.835766423,874.941605839,874.857664234,874.996350365,876.941605839,874.324817518,874.277372263,876.186131387,878.350364964,877.620437956,877.375912409,872.153284672,876.281021898,
11.0,867.766467066,866.718562874,869.167664671,869.02994012,871.946107784,871.341317365,873.401197605,871.365269461,867.371257485,867.065868263,872.149700599,873.281437126,869.922155689,873.946107784,873.425149701,872.335329341,869.616766467,871.820359281,872.874251497,870.94011976,870.035928144,872.730538922,871.874251497,875.54491018,873.748502994,872.550898204,872.131736527,869.083832335,870.239520958,870.017964072,871.0,872.952095808,870.245508982,863.095808383,866.179640719,863.610778443,869.467065868,871.520958084,868.922155689,871.335329341,869.48502994,869.538922156,874.952095808,870.862275449,873.017964072,871.443113772,869.419161677,867.293413174,868.71257485,867.934131737,867.119760479,872.508982036,869.023952096,867.425149701,867.700598802,873.80239521,872.94011976,876.526946108,873.886227545,868.071856287,867.532934132,870.239520958,871.766467066,867.850299401,869.491017964,870.419161677,873.371257485,869.694610778,868.19760479,866.592814371,870.245508982,870.844311377,869.706586826,866.754491018,866.862275449,865.910179641,859.45508982,862.826347305,846.017964072,836.790419162,859.622754491,867.203592814,869.077844311,873.814371257,870.784431138,874.850299401,873.634730539,865.011976048,869.0,868.778443114,862.065868263,867.263473054,866.874251497,868.616766467,865.143712575,873.640718563,868.077844311,874.323353293,869.748502994,870.149700599,866.395209581,869.796407186,869.886227545,870.065868263,870.538922156,866.74251497,869.48502994,864.574850299,864.826347305,871.550898204,871.610778443,878.005988024,866.928143713,866.449101796,864.305389222,865.532934132,867.083832335,864.790419162,865.497005988,863.101796407,866.191616766,868.239520958,868.832335329,870.299401198,872.862275449,869.928143713,869.077844311,874.101796407,870.844311377,866.047904192,861.688622754,866.035928144,866.736526946,868.203592814,870.113772455,856.209580838,878.347305389,832.724550898,867.413173653,861.269461078,855.916167665,859.916167665,863.586826347,862.203592814,865.275449102,864.796407186,872.221556886,869.574850299,873.125748503,867.568862275,871.161676647,867.155688623,871.347305389,867.976047904,872.634730539,875.329341317,873.574850299,878.28742515,871.101796407,868.51497006,868.670658683,864.610778443,868.461077844,871.19760479,868.389221557,870.185628743,873.994011976,873.814371257,872.173652695,877.107784431,873.119760479,873.311377246,870.125748503,871.437125749,870.0,872.706586826,873.065868263,872.622754491,872.538922156,875.185628743,872.790419162,876.425149701,870.461077844,872.718562874,868.425149701,872.191616766,876.299401198,877.616766467,875.233532934,872.592814371,871.77245509,873.263473054,
12.0,889.685106383,886.855319149,888.382978723,887.931914894,891.629787234,891.2,887.8,887.923404255,891.919148936,887.327659574,891.540425532,892.923404255,893.272340426,893.378723404,893.872340426,896.668085106,893.804255319,891.153191489,894.310638298,891.25106383,889.561702128,892.412765957,889.872340426,891.523404255,889.838297872,887.527659574,891.25106383,888.421276596,887.578723404,888.846808511,891.553191489,890.029787234,888.493617021,884.940425532,885.327659574,887.885106383,887.880851064,890.034042553,886.791489362,889.055319149,890.344680851,887.127659574,891.182978723,892.974468085,893.625531915,888.519148936,891.404255319,889.6,888.719148936,889.34893617,890.578723404,890.646808511,889.14893617,890.017021277,890.238297872,891.025531915,892.480851064,892.685106383,893.336170213,891.089361702,891.459574468,889.604255319,890.463829787,889.906382979,887.65106383,888.978723404,891.757446809,887.961702128,887.127659574,886.940425532,887.868085106,889.344680851,887.595744681,888.663829787,886.74893617,884.438297872,884.408510638,887.821276596,881.804255319,873.736170213,885.944680851,892.940425532,889.280851064,891.310638298,892.272340426,892.246808511,892.94893617,888.970212766,889.991489362,889.029787234,886.238297872,888.510638298,889.842553191,890.05106383,890.263829787,893.846808511,884.944680851,895.936170213,890.442553191,889.778723404,888.965957447,890.234042553,890.770212766,890.242553191,887.365957447,886.29787234,890.178723404,889.931914894,891.391489362,892.940425532,891.459574468,891.719148936,890.080851064,887.229787234,885.391489362,882.344680851,887.663829787,884.506382979,883.846808511,886.246808511,887.310638298,888.791489362,890.778723404,890.361702128,893.378723404,890.114893617,888.880851064,895.289361702,887.957446809,887.672340426,884.089361702,888.314893617,887.310638298,887.153191489,889.434042553,880.944680851,888.425531915,865.157446809,867.974468085,884.408510638,878.276595745,881.753191489,889.063829787,887.174468085,889.787234043,884.089361702,890.906382979,892.025531915,894.782978723,892.85106383,892.49787234,892.782978723,891.395744681,891.710638298,893.685106383,894.859574468,891.765957447,896.514893617,893.595744681,888.608510638,889.544680851,888.689361702,888.412765957,889.357446809,888.093617021,893.225531915,894.910638298,893.323404255,891.744680851,892.4,893.09787234,894.714893617,893.625531915,892.591489362,893.646808511,891.536170213,895.480851064,893.361702128,894.595744681,895.885106383,895.889361702,893.719148936,892.382978723,891.565957447,892.361702128,893.017021277,896.493617021,895.080851064,892.421276596,893.378723404,889.642553191,894.182978723,
13.0,774.948051948,771.038961039,771.87012987,772.532467532,768.766233766,773.766233766,774.116883117,769.883116883,773.519480519,769.896103896,775.714285714,769.688311688,773.428571429,776.792207792,776.155844156,774.753246753,774.064935065,775.688311688,773.155844156,771.857142857,776.038961039,775.844155844,773.12987013,774.194805195,770.558441558,774.103896104,775.467532468,771.012987013,775.909090909,769.285714286,771.688311688,771.61038961,769.376623377,770.857142857,778.337662338,773.61038961,774.935064935,771.051948052,772.649350649,772.532467532,772.649350649,770.246753247,770.337662338,771.103896104,769.623376623,773.688311688,769.415584416,767.38961039,769.181818182,772.87012987,770.701298701,771.428571429,768.038961039,768.181818182,772.441558442,770.272727273,774.558441558,772.155844156,771.857142857,772.584415584,772.688311688,773.961038961,773.350649351,769.272727273,770.753246753,772.688311688,769.987012987,769.519480519,769.792207792,771.805194805,770.25974026,770.714285714,768.220779221,767.493506494,769.103896104,768.584415584,767.662337662,772.961038961,761.311688312,755.987012987,765.987012987,771.584415584,770.090909091,775.597402597,772.974025974,771.506493506,772.766233766,779.701298701,775.155844156,771.441558442,772.428571429,774.675324675,769.688311688,770.350649351,768.363636364,775.337662338,764.506493506,770.948051948,772.285714286,772.25974026,772.454545455,774.12987013,776.077922078,772.324675325,772.987012987,773.727272727,771.961038961,775.831168831,770.584415584,773.324675325,771.961038961,772.493506494,769.61038961,764.961038961,766.116883117,768.12987013,769.12987013,769.298701299,768.441558442,768.545454545,767.545454545,770.909090909,774.051948052,773.87012987,773.207792208,772.896103896,774.194805195,770.493506494,769.298701299,768.649350649,768.350649351,771.831168831,770.090909091,768.545454545,770.519480519,767.402597403,771.337662338,759.545454545,766.285714286,770.311688312,767.597402597,767.103896104,767.844155844,767.090909091,774.363636364,766.753246753,774.987012987,778.285714286,774.480519481,773.571428571,774.714285714,773.337662338,775.168831169,772.571428571,778.12987013,774.61038961,776.571428571,776.961038961,773.701298701,775.116883117,768.545454545,769.857142857,772.506493506,769.025974026,774.246753247,776.61038961,776.376623377,775.467532468,772.311688312,772.753246753,777.415584416,777.246753247,776.0,777.532467532,776.168831169,772.337662338,775.220779221,776.12987013,773.779220779,777.155844156,777.246753247,776.012987013,776.168831169,779.220779221,772.25974026,776.714285714,778.597402597,776.246753247,777.532467532,773.064935065,776.454545455,779.844155844,
16.0,739.47706422,738.363914373,744.087155963,745.633027523,739.25382263,738.582568807,739.909785933,743.970948012,738.72324159,738.189602446,742.006116208,741.23853211,738.351681957,741.844036697,744.853211009,741.206422018,739.862385321,744.255351682,742.732415902,740.093272171,741.981651376,743.70795107,743.717125382,746.0382263,746.495412844,745.229357798,745.405198777,742.102446483,746.983180428,744.970948012,742.475535168,750.701834862,749.185015291,755.373088685,758.064220183,738.937308869,732.741590214,739.914373089,740.628440367,743.582568807,741.237003058,740.062691131,743.588685015,738.570336391,741.934250765,744.880733945,747.478593272,739.857798165,745.640672783,745.573394495,742.426605505,747.651376147,745.042813456,739.782874618,736.957186544,745.029051988,741.906727829,746.830275229,747.547400612,744.126911315,748.425076453,744.665137615,752.143730887,747.842507645,743.377675841,745.100917431,745.854740061,745.703363914,749.262996942,747.565749235,743.448012232,748.610091743,745.620795107,739.822629969,743.085626911,749.703363914,745.102446483,755.535168196,740.931192661,748.929663609,740.865443425,747.218654434,744.140672783,750.308868502,737.082568807,751.801223242,751.148318043,763.350152905,770.79204893,757.787461774,749.191131498,750.377675841,756.914373089,750.376146789,748.451070336,752.527522936,745.816513761,755.932721713,759.348623853,755.148318043,756.0,753.818042813,752.293577982,752.790519878,754.119266055,752.645259939,750.058103976,753.74617737,749.214067278,749.084097859,749.821100917,753.603975535,743.050458716,730.516819572,750.636085627,749.663608563,751.120795107,746.396024465,753.400611621,749.96941896,747.686544343,743.880733945,752.212538226,752.328746177,752.29204893,751.181957187,754.186544343,744.474006116,759.487767584,751.478593272,751.762996942,757.79204893,751.133027523,751.314984709,752.217125382,753.298165138,733.813455657,750.568807339,741.726299694,763.107033639,751.402140673,758.003058104,753.212538226,751.943425076,753.21559633,750.295107034,753.76146789,751.059633028,756.437308869,754.178899083,762.258409786,757.798165138,755.672782875,759.880733945,757.29969419,757.550458716,756.793577982,754.266055046,749.316513761,748.99235474,752.689602446,749.836391437,748.989296636,750.602446483,750.54587156,751.691131498,753.05351682,756.857798165,749.894495413,755.088685015,755.633027523,756.678899083,753.824159021,755.70795107,754.73088685,754.490825688,756.577981651,751.151376147,762.885321101,761.405198777,757.755351682,761.993883792,758.380733945,759.371559633,760.178899083,755.21559633,756.76146789,757.651376147,756.362385321,758.798165138,746.631498471,762.510703364,
17.0,881.993670886,881.424050633,884.512658228,883.120253165,884.443037975,883.955696203,884.291139241,884.683544304,886.335443038,887.905063291,883.272151899,884.303797468,883.329113924,884.044303797,885.278481013,889.259493671,888.056962025,883.550632911,885.563291139,884.101265823,887.151898734,889.443037975,887.525316456,887.284810127,884.360759494,888.96835443,888.449367089,883.424050633,883.17721519,883.215189873,884.860759494,892.341772152,888.474683544,893.64556962,890.443037975,879.46835443,882.835443038,885.873417722,881.012658228,886.025316456,887.778481013,885.310126582,883.227848101,883.03164557,887.962025316,886.708860759,886.443037975,884.512658228,884.056962025,886.797468354,887.069620253,885.753164557,879.569620253,883.348101266,884.227848101,887.898734177,888.759493671,886.417721519,887.189873418,884.708860759,891.683544304,892.759493671,886.778481013,885.132911392,883.816455696,884.601265823,888.810126582,888.183544304,885.006329114,882.613924051,886.639240506,890.898734177,883.259493671,886.544303797,882.208860759,885.5,881.64556962,887.449367089,881.746835443,887.892405063,888.898734177,893.329113924,892.335443038,894.639240506,887.835443038,894.32278481,895.563291139,898.841772152,897.291139241,893.639240506,879.056962025,886.202531646,890.5,892.17721519,890.449367089,892.613924051,882.879746835,891.955696203,886.670886076,887.96835443,891.544303797,891.398734177,891.158227848,890.227848101,888.683544304,885.740506329,886.284810127,890.474683544,888.050632911,890.886075949,887.670886076,886.82278481,880.658227848,878.265822785,884.525316456,883.335443038,884.651898734,886.955696203,884.379746835,886.018987342,886.164556962,888.107594937,888.455696203,889.987341772,890.582278481,888.841772152,886.044303797,892.867088608,891.512658228,888.430379747,885.430379747,889.107594937,886.860759494,889.443037975,890.151898734,889.607594937,873.689873418,890.879746835,847.96835443,900.025316456,887.537974684,887.424050633,890.189873418,891.689873418,890.917721519,883.740506329,884.487341772,888.487341772,890.474683544,891.101265823,895.791139241,892.829113924,891.063291139,891.316455696,891.563291139,894.658227848,893.14556962,891.316455696,889.898734177,886.101265823,885.873417722,888.082278481,889.259493671,889.556962025,889.753164557,891.841772152,893.050632911,890.696202532,894.949367089,892.183544304,892.974683544,891.658227848,891.658227848,892.493670886,895.379746835,894.696202532,891.0,891.563291139,896.196202532,896.85443038,898.265822785,898.506329114,894.746835443,892.0,893.930379747,894.651898734,894.955696203,895.348101266,891.936708861,893.196202532,891.537974684,896.082278481,
18.0,896.870967742,891.725806452,890.016129032,892.193548387,895.225806452,900.225806452,889.225806452,887.612903226,890.322580645,898.887096774,890.661290323,891.064516129,894.177419355,899.661290323,890.709677419,896.806451613,895.677419355,889.225806452,894.774193548,896.596774194,895.5,898.306451613,901.016129032,899.225806452,895.338709677,897.129032258,895.112903226,897.370967742,896.725806452,891.435483871,898.370967742,897.758064516,894.35483871,886.064516129,881.161290323,887.725806452,883.741935484,891.193548387,893.306451613,887.548387097,895.306451613,888.419354839,891.370967742,891.112903226,895.967741935,892.241935484,892.967741935,895.951612903,895.322580645,893.596774194,895.209677419,893.370967742,886.451612903,892.903225806,889.064516129,896.548387097,896.806451613,894.951612903,890.629032258,897.951612903,898.403225806,900.322580645,895.903225806,896.0,892.64516129,892.935483871,897.0,892.14516129,892.161290323,891.177419355,896.338709677,899.516129032,891.838709677,890.403225806,889.564516129,887.919354839,886.887096774,876.225806452,887.306451613,889.241935484,884.822580645,894.64516129,894.064516129,886.032258065,882.596774194,889.387096774,882.564516129,876.919354839,891.919354839,899.85483871,888.612903226,895.080645161,907.112903226,908.85483871,895.403225806,900.241935484,890.467741935,907.387096774,899.032258065,896.5,909.096774194,898.387096774,905.596774194,903.516129032,895.274193548,897.080645161,902.693548387,902.758064516,895.048387097,902.274193548,901.564516129,899.903225806,891.661290323,885.741935484,892.870967742,891.758064516,889.741935484,893.661290323,889.951612903,887.516129032,899.451612903,890.306451613,894.661290323,888.435483871,896.693548387,893.032258065,892.580645161,895.290322581,901.612903226,892.967741935,896.967741935,896.129032258,895.338709677,898.887096774,890.241935484,890.274193548,873.725806452,892.64516129,857.838709677,887.177419355,884.967741935,884.209677419,883.580645161,884.112903226,882.161290323,879.306451613,883.935483871,881.322580645,878.838709677,885.161290323,886.64516129,886.064516129,883.193548387,890.370967742,888.258064516,892.629032258,881.709677419,884.177419355,887.951612903,877.661290323,884.016129032,893.193548387,880.435483871,889.322580645,887.370967742,891.822580645,889.483870968,887.435483871,888.967741935,892.838709677,896.209677419,888.0,890.661290323,887.806451613,890.419354839,889.209677419,893.35483871,883.709677419,895.64516129,895.967741935,897.112903226,898.225806452,898.838709677,886.112903226,898.903225806,891.35483871,895.951612903,890.612903226,894.016129032,890.661290323,889.5,895.951612903,
26.0,814.04,810.12,814.32,814.44,813.28,810.96,816.76,810.64,807.8,800.64,809.48,813.24,804.44,810.24,811.08,810.88,809.56,812.8,816.72,813.08,817.16,814.88,814.88,814.28,817.52,817.08,816.76,820.84,814.36,813.28,815.96,815.04,809.76,794.48,802.2,815.24,811.52,821.36,816.88,820.24,814.0,815.88,818.2,823.28,827.04,820.92,818.52,817.32,813.0,818.28,821.0,821.92,814.32,820.96,815.88,826.44,821.6,822.36,819.56,816.68,817.56,819.64,814.76,811.32,817.6,813.08,817.36,816.28,820.48,814.56,820.8,821.68,819.64,817.48,812.2,812.56,802.0,795.8,809.08,802.84,803.6,821.0,814.32,817.88,822.0,809.44,804.6,787.96,779.88,811.4,803.44,806.8,809.56,822.08,812.6,812.72,824.84,822.52,809.12,808.32,816.6,810.08,810.32,812.04,816.64,808.48,813.56,808.68,818.8,818.12,820.08,821.72,817.64,825.96,821.16,814.2,815.0,816.0,816.52,815.08,812.32,814.08,817.68,816.2,820.88,814.48,810.52,815.88,817.6,813.4,811.64,809.4,814.12,808.16,810.0,801.6,807.48,774.24,794.12,802.64,794.92,796.72,800.96,802.4,799.24,801.24,803.0,795.24,794.68,795.4,803.16,794.04,797.28,805.6,809.32,803.4,819.72,818.44,818.96,810.8,809.16,803.84,810.52,808.64,814.6,809.12,816.28,822.4,814.08,815.32,810.4,815.68,810.64,813.48,805.28,810.92,814.64,815.08,818.28,817.16,815.88,809.16,816.32,811.32,812.64,816.6,811.28,822.12,813.68,810.64,813.92,809.84,
28.0,845.309090909,843.727272727,844.915151515,843.654545455,848.357575758,845.218181818,845.206060606,842.642424242,845.478787879,845.806060606,847.151515152,847.793939394,847.03030303,846.6,849.315151515,849.206060606,846.163636364,846.63030303,846.2,845.048484848,847.442424242,848.824242424,843.793939394,848.193939394,846.309090909,849.36969697,848.76969697,847.412121212,848.848484848,843.060606061,846.703030303,848.775757576,846.666666667,851.751515152,854.63030303,845.957575758,844.739393939,846.139393939,846.121212121,846.8,850.387878788,845.418181818,847.0,847.824242424,848.76969697,847.363636364,846.327272727,847.096969697,845.254545455,844.987878788,843.933333333,847.36969697,843.472727273,846.921212121,844.412121212,848.351515152,849.527272727,850.690909091,851.339393939,846.206060606,849.981818182,850.909090909,848.581818182,846.660606061,846.509090909,847.660606061,847.303030303,848.763636364,847.563636364,848.290909091,850.115151515,848.787878788,841.896969697,846.212121212,842.690909091,846.042424242,844.606060606,851.272727273,845.921212121,849.339393939,847.939393939,851.151515152,848.357575758,855.072727273,847.109090909,851.315151515,852.981818182,856.666666667,855.315151515,850.163636364,843.563636364,847.981818182,848.854545455,846.757575758,845.745454545,851.909090909,843.472727273,856.666666667,853.709090909,847.612121212,852.806060606,849.715151515,846.266666667,851.23030303,851.993939394,842.563636364,850.648484848,848.781818182,847.896969697,850.042424242,847.242424242,849.296969697,844.333333333,842.084848485,846.563636364,847.896969697,846.745454545,845.533333333,847.515151515,847.042424242,846.866666667,847.072727273,848.357575758,851.545454545,852.327272727,848.660606061,852.242424242,847.963636364,854.593939394,848.466666667,844.83030303,847.751515152,848.927272727,851.248484848,850.309090909,845.412121212,838.878787879,849.315151515,829.733333333,852.436363636,845.581818182,848.472727273,850.16969697,849.4,850.406060606,847.290909091,852.303030303,849.545454545,849.884848485,850.509090909,853.709090909,849.878787879,850.533333333,851.466666667,852.612121212,854.787878788,855.242424242,850.496969697,849.133333333,846.557575758,848.945454545,850.945454545,846.775757576,851.321212121,849.654545455,855.957575758,853.496969697,853.587878788,854.757575758,856.006060606,852.448484848,854.757575758,854.23030303,852.836363636,851.739393939,853.303030303,854.242424242,848.418181818,857.557575758,858.351515152,853.739393939,858.042424242,853.781818182,855.460606061,854.127272727,854.478787879,855.563636364,856.345454545,853.157575758,855.696969697,849.909090909,856.042424242,
