8.0,804.143373494,806.775903614,803.425301205,801.13373494,802.945783133,807.002409639,803.193975904,804.730120482,802.184337349,804.915662651,805.742168675,806.190361446,806.48313253,809.410843373,807.918072289,806.131325301,806.94939759,805.83373494,804.191566265,806.927710843,802.648192771,799.307228916,794.426506024,796.507228916,797.479518072,797.728915663,803.109638554,804.219277108,806.177108434,804.309638554,802.86626506,802.85060241,805.269879518,807.118072289,808.107228916,804.990361446,802.609638554,803.718072289,805.460240964,806.112048193,803.959036145,804.64939759,808.263855422,813.007228916,809.674698795,806.790361446,803.534939759,802.309638554,808.503614458,806.248192771,800.712048193,800.179518072,808.639759036,809.03253012,810.936144578,812.073493976,814.069879518,811.375903614,808.489156627,809.637349398,806.415662651,810.331325301,811.580722892,812.36746988,810.13253012,809.145783133,809.820481928,809.545783133,811.561445783,813.668674699,811.521686747,814.813253012,816.786746988,814.980722892,814.638554217,813.138554217,810.463855422,813.219277108,813.421686747,812.453012048,814.478313253,813.874698795,811.804819277,813.325301205,813.360240964,812.755421687,811.896385542,812.863855422,812.698795181,814.66746988,815.489156627,807.574698795,812.065060241,811.885542169,814.360240964,814.451807229,818.213253012,816.197590361,813.726506024,811.896385542,814.001204819,816.484337349,814.569879518,814.546987952,812.419277108,812.865060241,815.156626506,816.537349398,817.409638554,817.285542169,816.907228916,817.263855422,815.240963855,814.819277108,816.578313253,814.936144578,817.768674699,817.46626506,816.23253012,814.81686747,818.414457831,819.010843373,819.654216867,819.130120482,821.573493976,820.96626506,821.279518072,820.587951807,819.626506024,819.465060241,817.001204819,810.469879518,807.438554217,811.691566265,820.521686747,824.081927711,822.230120482,819.71686747,818.851807229,820.215662651,819.293975904,820.277108434,821.281927711,820.191566265,819.392771084,821.873493976,823.987951807,821.912048193,820.792771084,820.736144578,821.709638554,822.119277108,822.569879518,822.136144578,821.781927711,821.5,821.672289157,820.597590361,821.606024096,816.154216867,820.636144578,821.030120482,822.944578313,819.130120482,818.791566265,824.13373494,824.473493976,823.355421687,822.495180723,824.865060241,822.618072289,823.487951807,819.88313253,820.16626506,816.73373494,822.597590361,823.265060241,823.553012048,821.637349398,821.410843373,822.41686747,823.348192771,822.360240964,821.696385542,820.012048193,816.359036145,819.228915663,819.908433735,820.343373494,819.24939759,818.718072289,818.626506024,
10.0,1123.89201878,1126.04694836,1125.07042254,1122.64319249,1126.02347418,1128.55868545,1131.94835681,1126.94366197,1125.20657277,1122.30046948,1125.35211268,1127.61502347,1129.28169014,1132.3286385,1132.69014085,1126.26760563,1128.50704225,1135.46478873,1136.03755869,1122.78873239,1113.81690141,1110.32394366,1106.90610329,1115.53521127,1119.342723,1123.17370892,1124.80751174,1129.19248826,1129.6713615,1127.76525822,1126.82159624,1126.14553991,1128.94366197,1129.29107981,1125.92488263,1120.30985915,1121.26760563,1121.11267606,1125.27699531,1123.44131455,1119.46948357,1125.79342723,1123.44131455,1127.78403756,1127.88732394,1124.37089202,1123.54929577,1127.03755869,1128.83098592,1125.28169014,1123.83098592,1120.9342723,1128.44131455,1127.78873239,1129.3943662,1131.3286385,1134.10798122,1137.46478873,1133.43661972,1131.70892019,1128.77934272,1131.85915493,1135.98122066,1136.80751174,1132.49765258,1131.3943662,1128.69014085,1131.72300469,1131.84976526,1131.90610329,1131.84976526,1132.83568075,1129.15023474,1132.72769953,1129.7370892,1128.05633803,1125.86384977,1130.53521127,1132.33802817,1130.98591549,1132.27230047,1130.29577465,1128.63380282,1128.17370892,1127.68544601,1126.69483568,1127.342723,1128.56338028,1126.12676056,1130.31455399,1128.92018779,1119.3286385,1128.88732394,1133.1971831,1136.23004695,1133.23004695,1131.97183099,1133.36150235,1132.4084507,1133.25352113,1135.24882629,1135.15023474,1132.22535211,1131.35680751,1128.15962441,1128.10798122,1133.24882629,1131.45070423,1136.63849765,1135.33802817,1133.84037559,1135.80751174,1127.09389671,1130.63380282,1128.74178404,1129.58215962,1131.17840376,1130.657277,1130.23004695,1128.657277,1135.24413146,1137.02816901,1136.47887324,1135.31924883,1132.81220657,1129.61971831,1131.71830986,1134.17840376,1136.83568075,1137.38497653,1133.50704225,1132.43661972,1130.14084507,1132.48356808,1141.32394366,1142.20657277,1134.83098592,1131.58215962,1132.64788732,1132.07981221,1134.42253521,1132.01408451,1134.01877934,1134.21596244,1135.69953052,1137.45070423,1136.87323944,1134.86384977,1130.91079812,1131.90610329,1133.89671362,1133.89671362,1134.58685446,1134.45539906,1130.76525822,1132.15962441,1134.56807512,1135.62441315,1136.3943662,1127.15492958,1137.44131455,1137.6713615,1138.08920188,1133.1314554,1135.50704225,1138.33802817,1131.342723,1138.79812207,1136.39906103,1136.05633803,1133.98591549,1133.84037559,1133.28638498,1134.81690141,1131.23474178,1141.15492958,1139.72769953,1136.45070423,1133.36150235,1132.98122066,1134.13615023,1137.82159624,1138.0657277,1133.97183099,1130.01408451,1129.83568075,1131.97652582,1130.78873239,1133.0657277,1130.22065728,1129.6713615,1134.91549296,
11.0,1131.08208955,1128.71641791,1120.84328358,1119.14179104,1123.47014925,1128.82835821,1133.82835821,1136.42537313,1126.45522388,1133.62686567,1127.82835821,1128.07462687,1132.52985075,1138.02238806,1138.61940299,1131.48507463,1124.84328358,1129.1119403,1127.47014925,1127.97014925,1110.07462687,1105.23134328,1109.00746269,1113.44029851,1118.68656716,1127.2238806,1128.5,1135.92537313,1136.58208955,1136.41791045,1131.79850746,1132.91791045,1133.47761194,1129.29104478,1128.94029851,1128.37313433,1127.67910448,1120.34328358,1131.1641791,1124.55970149,1129.67164179,1127.20895522,1127.63432836,1137.30597015,1128.2761194,1128.85820896,1128.17164179,1131.69402985,1132.32835821,1138.78358209,1134.73880597,1123.47761194,1130.75373134,1131.41044776,1120.44776119,1135.63432836,1135.3358209,1136.64179104,1121.26119403,1139.7761194,1133.6641791,1138.01492537,1139.71641791,1140.04477612,1137.09701493,1132.61940299,1116.91044776,1134.32089552,1127.88059701,1134.10447761,1135.25373134,1135.44776119,1141.29104478,1138.58955224,1135.32089552,1126.55970149,1119.7761194,1127.96268657,1130.64925373,1132.60447761,1134.05970149,1135.21641791,1139.79104478,1136.39552239,1132.19402985,1133.52238806,1134.63432836,1137.54477612,1130.09701493,1128.93283582,1132.20149254,1128.04477612,1132.14925373,1132.0,1135.2238806,1133.14925373,1130.69402985,1143.1641791,1133.0,1133.69402985,1139.26865672,1139.68656716,1142.64179104,1142.55223881,1131.73134328,1130.21641791,1134.67910448,1133.46268657,1134.44776119,1136.86567164,1135.67164179,1132.41791045,1127.56716418,1132.2238806,1128.71641791,1129.64179104,1130.20149254,1127.2761194,1136.45522388,1135.57462687,1131.06716418,1136.82089552,1137.32089552,1137.14179104,1134.5,1129.11940299,1134.18656716,1133.29850746,1130.87313433,1131.74626866,1132.30597015,1131.65671642,1133.58208955,1133.17910448,1137.71641791,1144.13432836,1141.87313433,1135.60447761,1134.64179104,1130.7238806,1136.85074627,1135.11940299,1136.97014925,1140.1641791,1134.57462687,1136.32835821,1136.94029851,1140.39552239,1133.02238806,1132.76865672,1131.95522388,1130.04477612,1134.7761194,1132.62686567,1135.25373134,1131.52985075,1131.29850746,1132.32089552,1135.15671642,1131.59701493,1135.32835821,1135.26119403,1138.47014925,1137.24626866,1133.34328358,1136.13432836,1126.35820896,1131.12686567,1135.6641791,1134.98507463,1137.20149254,1137.67164179,1136.50746269,1133.73134328,1132.47761194,1137.76865672,1148.78358209,1144.28358209,1130.87313433,1131.91791045,1135.36567164,1141.37313433,1142.31343284,1137.85820896,1128.14179104,1120.65671642,1126.94776119,1135.91044776,1134.44029851,1135.56716418,1134.06716418,1130.63432836,
12.0,1103.21164021,1098.71428571,1098.06878307,1102.49206349,1106.81481481,1109.76190476,1112.76719577,1113.02116402,1105.72486772,1107.88888889,1105.03174603,1110.21693122,1109.65079365,1115.80952381,1111.1957672,1103.78306878,1104.93650794,1110.67195767,1109.21693122,1101.51322751,1094.6031746,1091.2962963,1097.74603175,1100.42328042,1105.64021164,1107.94708995,1114.26455026,1116.32804233,1111.62962963,1111.96825397,1108.50793651,1108.16402116,1111.84126984,1112.47089947,1108.20634921,1104.11111111,1106.61375661,1107.44444444,1109.35449735,1104.91534392,1104.17989418,1107.54497354,1112.56084656,1116.72486772,1105.49206349,1105.4973545,1104.95767196,1107.84126984,1109.10582011,1108.85714286,1108.85185185,1100.2962963,1111.84656085,1109.61904762,1104.61904762,1117.41269841,1116.14814815,1113.55555556,1102.85185185,1112.66137566,1106.60846561,1108.94708995,1111.16402116,1112.48677249,1110.98412698,1106.21164021,1105.26455026,1110.23809524,1108.0,1108.86772487,1108.5978836,1114.17989418,1115.00529101,1111.26984127,1106.76190476,1107.12698413,1105.75132275,1105.53439153,1110.66666667,1106.94708995,1108.89417989,1115.86243386,1110.73015873,1108.10582011,1108.8042328,1107.92063492,1109.71428571,1109.59259259,1105.24867725,1106.17460317,1108.1005291,1101.46031746,1109.36507937,1106.37037037,1112.11640212,1110.97883598,1114.4021164,1115.22751323,1110.44444444,1113.02116402,1115.06878307,1113.27513228,1110.13756614,1109.17460317,1106.3015873,1110.08465608,1110.05820106,1110.83068783,1115.72486772,1117.47619048,1115.89417989,1115.56084656,1107.23809524,1108.96825397,1104.71957672,1106.62433862,1110.57671958,1106.31216931,1111.37566138,1111.44973545,1112.5978836,1117.65079365,1114.83597884,1113.24338624,1112.70899471,1107.32275132,1109.10582011,1109.86772487,1111.02116402,1113.10582011,1111.50793651,1109.01587302,1106.98412698,1108.72486772,1116.00529101,1118.15873016,1113.65608466,1107.3968254,1109.12169312,1109.12169312,1113.60846561,1113.40740741,1108.96296296,1109.1005291,1109.08465608,1114.76190476,1114.33333333,1109.3968254,1108.76190476,1106.9047619,1107.37037037,1107.49206349,1109.84126984,1108.95767196,1108.35449735,1107.86772487,1108.77777778,1107.3968254,1111.78306878,1109.84126984,1115.41269841,1118.85714286,1110.84656085,1105.35449735,1112.11111111,1112.73544974,1103.86243386,1112.34391534,1111.3015873,1111.11640212,1109.67195767,1106.98412698,1106.84656085,1109.91534392,1109.69312169,1114.62962963,1119.22751323,1110.55555556,1102.68783069,1108.8994709,1112.13227513,1113.87301587,1114.21693122,1105.70899471,1104.25396825,1102.98941799,1104.42328042,1111.5978836,1112.17460317,1110.34920635,1106.47089947,1108.88359788,
13.0,963.322580645,956.790322581,956.338709677,962.129032258,961.548387097,961.758064516,970.693548387,967.903225806,969.709677419,972.016129032,974.903225806,971.935483871,972.790322581,972.903225806,972.741935484,967.032258065,971.258064516,975.85483871,967.080645161,968.241935484,964.806451613,962.064516129,958.967741935,963.935483871,968.483870968,970.080645161,973.435483871,967.290322581,965.709677419,968.967741935,968.467741935,964.435483871,965.564516129,961.790322581,966.241935484,965.241935484,968.887096774,960.290322581,967.564516129,968.596774194,960.919354839,963.870967742,963.887096774,965.451612903,961.370967742,959.161290323,962.290322581,960.048387097,960.85483871,961.0,957.483870968,950.193548387,954.774193548,954.306451613,950.919354839,950.483870968,955.35483871,950.64516129,943.564516129,951.661290323,952.403225806,952.629032258,950.35483871,949.14516129,951.467741935,947.467741935,951.14516129,951.774193548,952.564516129,958.290322581,958.806451613,956.548387097,960.14516129,957.741935484,956.967741935,956.048387097,953.629032258,950.919354839,951.870967742,953.774193548,951.370967742,958.693548387,959.806451613,954.0,952.193548387,950.741935484,951.483870968,955.0,955.580645161,956.5,948.112903226,946.935483871,956.725806452,948.080645161,949.629032258,949.774193548,953.048387097,953.870967742,950.85483871,950.467741935,953.661290323,950.14516129,949.338709677,949.14516129,947.193548387,949.790322581,942.838709677,952.387096774,949.935483871,954.016129032,951.032258065,952.790322581,950.048387097,948.161290323,948.258064516,941.725806452,950.693548387,949.612903226,951.725806452,955.919354839,956.338709677,952.758064516,951.629032258,955.435483871,954.596774194,954.306451613,953.467741935,953.177419355,947.790322581,954.741935484,956.177419355,957.064516129,956.467741935,951.209677419,960.532258065,956.951612903,958.774193548,954.177419355,948.725806452,952.016129032,953.064516129,949.709677419,949.935483871,950.822580645,950.016129032,953.112903226,951.64516129,950.161290323,947.451612903,948.274193548,945.85483871,950.596774194,946.935483871,949.241935484,949.0,949.548387097,949.032258065,950.774193548,946.983870968,948.435483871,954.532258065,957.693548387,954.225806452,953.370967742,956.096774194,959.209677419,945.919354839,954.709677419,949.032258065,951.887096774,948.435483871,948.677419355,950.0,946.725806452,950.370967742,955.64516129,957.919354839,950.177419355,953.419354839,952.741935484,949.129032258,962.016129032,958.338709677,949.661290323,950.112903226,950.338709677,949.177419355,953.806451613,956.467741935,950.951612903,949.080645161,947.967741935,
16.0,900.36687631,905.828092243,906.243186583,901.857442348,904.480083857,905.880503145,899.605870021,903.188679245,906.911949686,908.807127883,908.067085954,909.98951782,904.570230608,907.174004193,910.22851153,910.981132075,917.658280922,919.549266247,911.295597484,911.522012579,907.05870021,903.683438155,896.612159329,899.832285115,901.236897275,903.78197065,898.257861635,898.788259958,903.293501048,904.700209644,906.78197065,908.765199161,904.410901468,908.048218029,905.429769392,903.901467505,907.090146751,906.192872117,907.853249476,897.509433962,895.689727463,896.440251572,899.081761006,908.119496855,905.385744235,904.907756813,905.20754717,906.620545073,909.65408805,906.278825996,900.794549266,906.528301887,904.205450734,905.106918239,894.067085954,901.714884696,905.607966457,899.876310273,894.693920335,900.57442348,897.603773585,898.134171908,899.844863732,898.976939203,899.899371069,898.104821803,899.710691824,897.389937107,899.551362683,900.677148847,898.811320755,901.023060797,906.274633124,902.06918239,902.368972746,898.488469602,901.773584906,901.589098532,898.423480084,898.907756813,901.85115304,901.371069182,898.20754717,898.926624738,896.911949686,901.241090147,901.700209644,901.509433962,901.788259958,902.012578616,904.389937107,896.719077568,909.698113208,901.1278826,903.897274633,894.79245283,901.421383648,899.568134172,895.511530398,899.387840671,902.582809224,893.626834382,900.815513627,901.70230608,900.463312369,898.394129979,902.306079665,903.786163522,904.93081761,900.163522013,898.805031447,899.201257862,894.974842767,899.331236897,898.855345912,892.465408805,895.473794549,900.34591195,901.150943396,902.056603774,903.293501048,905.830188679,906.526205451,906.612159329,908.838574423,907.174004193,905.272536688,906.119496855,903.922431866,905.465408805,898.324947589,899.582809224,897.22851153,905.469601677,902.42557652,905.893081761,903.767295597,902.886792453,902.698113208,904.685534591,905.446540881,904.509433962,904.417190776,905.295597484,904.677148847,906.140461216,908.773584906,906.203354298,904.249475891,900.677148847,901.939203354,905.463312369,904.897274633,904.681341719,904.86163522,902.249475891,901.976939203,898.63312369,903.559748428,900.559748428,903.882599581,902.719077568,901.614255765,901.486373166,897.081761006,901.234800839,900.371069182,906.815513627,902.402515723,906.461215933,897.180293501,900.836477987,900.125786164,898.335429769,900.666666667,902.331236897,900.048218029,901.838574423,900.911949686,900.522012579,903.620545073,905.383647799,904.905660377,901.914046122,903.57442348,898.737945493,903.591194969,899.807127883,901.044025157,898.72327044,900.559748428,902.536687631,
17.0,1041.40196078,1048.57843137,1044.71568627,1040.35294118,1042.41176471,1049.15686275,1042.98039216,1042.83333333,1036.7254902,1042.92156863,1049.00980392,1049.56862745,1044.81372549,1044.43137255,1049.31372549,1049.07843137,1051.30392157,1053.71568627,1046.55882353,1040.85294118,1037.39215686,1032.28431373,1031.28431373,1036.89215686,1037.8627451,1044.56862745,1042.55882353,1045.33333333,1050.2745098,1049.11764706,1050.56862745,1046.07843137,1044.99019608,1046.50980392,1042.62745098,1046.25490196,1045.25490196,1053.43137255,1049.53921569,1040.29411765,1032.78431373,1042.33333333,1044.84313725,1049.60784314,1041.98039216,1047.51960784,1044.33333333,1045.40196078,1044.25490196,1040.21568627,1039.79411765,1045.57843137,1040.54901961,1044.31372549,1038.49019608,1045.01960784,1045.66666667,1044.78431373,1043.47058824,1044.23529412,1044.43137255,1043.68627451,1050.39215686,1048.0,1053.01960784,1047.17647059,1046.30392157,1042.75490196,1039.60784314,1043.41176471,1038.70588235,1045.46078431,1046.2254902,1049.54901961,1047.52941176,1040.30392157,1043.94117647,1053.40196078,1047.69607843,1045.74509804,1048.70588235,1046.65686275,1043.31372549,1051.2745098,1047.47058824,1046.34313725,1047.38235294,1047.23529412,1048.44117647,1048.26470588,1056.2254902,1044.96078431,1053.52941176,1040.54901961,1045.74509804,1037.76470588,1045.29411765,1043.53921569,1039.97058824,1046.00980392,1047.96078431,1049.28431373,1052.85294118,1046.2745098,1040.81372549,1046.26470588,1047.59803922,1049.14705882,1049.67647059,1042.01960784,1045.20588235,1045.00980392,1042.04901961,1046.74509804,1045.97058824,1039.24509804,1039.43137255,1044.2745098,1050.29411765,1051.29411765,1055.49019608,1057.6372549,1062.81372549,1056.93137255,1057.91176471,1053.96078431,1052.00980392,1052.08823529,1052.96078431,1045.99019608,1047.85294118,1035.83333333,1035.84313725,1047.80392157,1052.7745098,1055.26470588,1047.65686275,1043.21568627,1046.90196078,1051.2745098,1055.21568627,1055.91176471,1050.02941176,1046.47058824,1050.47058824,1059.70588235,1055.00980392,1055.37254902,1047.91176471,1049.04901961,1049.95098039,1051.18627451,1049.2254902,1050.62745098,1052.03921569,1051.11764706,1042.87254902,1048.6372549,1044.74509804,1042.54901961,1045.82352941,1049.19607843,1055.8627451,1050.91176471,1048.60784314,1054.70588235,1054.14705882,1051.45098039,1047.55882353,1051.24509804,1043.47058824,1047.96078431,1046.3627451,1049.45098039,1050.57843137,1051.24509804,1048.28431373,1046.75490196,1051.35294118,1049.3627451,1049.17647059,1049.02941176,1051.8627451,1047.66666667,1046.26470588,1043.95098039,1048.44117647,1045.94117647,1043.44117647,1045.33333333,1048.58823529,1051.24509804,
18.0,1095.09090909,1097.72727273,1091.84848485,1085.84848485,1088.03030303,1089.84848485,1088.0,1086.36363636,1089.36363636,1096.60606061,1092.6969697,1089.6969697,1089.81818182,1102.15151515,1101.39393939,1105.09090909,1095.06060606,1087.66666667,1090.3030303,1095.57575758,1089.84848485,1085.42424242,1081.60606061,1085.45454545,1087.93939394,1089.6969697,1084.81818182,1088.03030303,1089.0,1095.21212121,1096.33333333,1090.63636364,1092.45454545,1095.60606061,1096.33333333,1089.96969697,1086.12121212,1099.3030303,1088.0,1080.72727273,1088.15151515,1082.3030303,1092.0,1086.03030303,1093.63636364,1088.45454545,1088.12121212,1093.09090909,1091.87878788,1085.15151515,1092.12121212,1089.42424242,1089.84848485,1086.60606061,1082.60606061,1081.03030303,1089.75757576,1091.78787879,1082.63636364,1079.57575758,1082.3030303,1083.27272727,1085.72727273,1087.45454545,1083.33333333,1082.90909091,1079.78787879,1080.0,1090.54545455,1087.60606061,1075.75757576,1080.27272727,1085.09090909,1085.57575758,1085.18181818,1083.96969697,1078.60606061,1080.45454545,1076.54545455,1091.6969697,1085.87878788,1082.57575758,1094.15151515,1093.33333333,1082.06060606,1084.81818182,1089.51515152,1083.48484848,1078.51515152,1085.0,1079.18181818,1091.90909091,1108.33333333,1097.42424242,1077.54545455,1071.93939394,1085.63636364,1090.3030303,1087.75757576,1088.78787879,1092.93939394,1096.45454545,1099.63636364,1083.42424242,1087.39393939,1081.39393939,1085.93939394,1088.90909091,1087.06060606,1091.21212121,1089.72727273,1087.57575758,1088.21212121,1090.75757576,1095.6969697,1085.18181818,1084.06060606,1088.6969697,1085.09090909,1090.78787879,1078.81818182,1093.12121212,1094.03030303,1095.45454545,1093.09090909,1090.78787879,1091.39393939,1097.15151515,1089.96969697,1075.63636364,1067.45454545,1057.09090909,1058.06060606,1077.15151515,1084.78787879,1091.33333333,1089.78787879,1086.90909091,1090.66666667,1090.27272727,1082.96969697,1096.21212121,1091.18181818,1080.6969697,1089.87878788,1086.51515152,1084.3030303,1083.3030303,1086.81818182,1084.3030303,1079.6969697,1086.60606061,1080.42424242,1079.6969697,1082.3030303,1088.84848485,1083.36363636,1083.81818182,1083.24242424,1077.81818182,1077.3030303,1086.24242424,1085.78787879,1088.42424242,1086.06060606,1092.0,1099.51515152,1080.0,1083.75757576,1092.6969697,1080.60606061,1082.24242424,1088.12121212,1085.27272727,1085.45454545,1087.6969697,1100.18181818,1089.60606061,1087.36363636,1093.0,1090.96969697,1086.57575758,1085.48484848,1076.33333333,1080.87878788,1081.84848485,1089.27272727,1079.57575758,1076.45454545,1087.84848485,1092.51515152,1093.42424242,
26.0,990.4375,987.375,972.0,975.5625,971.75,984.4375,988.5,989.875,995.8125,999.3125,989.4375,978.5,997.375,1005.0625,997.0,990.5625,975.875,957.75,974.5,1001.25,984.75,973.875,978.0625,981.25,985.8125,991.1875,991.6875,996.25,992.125,989.0625,994.0625,979.5625,990.8125,982.9375,984.5,979.875,987.625,974.125,981.625,986.5625,1000.25,988.4375,987.3125,982.0,981.6875,979.25,983.125,980.1875,991.75,994.0,989.8125,986.875,968.625,982.5,968.5,984.875,987.125,987.9375,987.875,996.0,987.5625,980.3125,996.25,984.9375,983.8125,978.25,969.875,981.9375,973.1875,983.5625,976.5625,984.1875,972.8125,983.8125,984.5,989.25,970.0625,983.0625,978.875,984.6875,979.9375,980.5,986.875,981.1875,981.25,980.0,984.6875,975.5,975.5,975.4375,977.5,988.375,994.875,981.9375,995.375,984.75,984.125,993.25,989.25,972.0625,980.0625,992.25,992.375,988.0625,981.9375,983.125,984.875,985.625,992.875,993.0625,983.5625,985.8125,989.25,981.125,985.0,980.4375,984.5625,984.0,982.75,982.1875,987.5625,992.0625,981.5625,978.375,986.0625,979.5,976.1875,983.25,985.625,969.5625,971.25,973.375,971.0625,972.0625,982.25,986.4375,976.6875,981.375,970.75,976.625,981.4375,984.875,991.5,984.4375,984.5625,974.875,990.875,987.0,987.75,979.1875,969.5625,972.4375,973.4375,983.375,981.3125,980.9375,981.5,981.0625,980.1875,985.1875,984.5,980.4375,981.125,986.8125,982.125,991.875,983.625,994.1875,985.1875,978.625,983.5,983.8125,982.25,986.25,985.6875,986.0625,998.3125,991.25,979.125,972.125,977.0,985.6875,994.625,980.6875,981.5,975.125,971.3125,977.9375,983.875,972.8125,980.3125,985.5,
28.0,1011.03623188,1016.52898551,1009.41304348,1009.26811594,1013.47101449,1011.89855072,1017.02173913,1013.85507246,1016.71014493,1010.56521739,1011.73188406,1014.50724638,1021.23913043,1021.05797101,1021.23913043,1018.77536232,1014.07971014,1014.92753623,1016.97826087,1022.46376812,1014.00724638,1005.0942029,1002.85507246,1004.02173913,1007.63768116,1010.61594203,1017.36231884,1017.77536232,1016.10869565,1018.71014493,1018.24637681,1016.34782609,1014.26811594,1015.32608696,1013.30434783,1014.79710145,1014.65217391,1011.37681159,1019.7173913,1015.9057971,1015.2173913,1012.84782609,1014.91304348,1018.39130435,1013.03623188,1013.92753623,1013.31884058,1013.63768116,1018.51449275,1013.67391304,1016.26811594,1010.17391304,1015.11594203,1014.34057971,1008.7173913,1013.66666667,1014.07246377,1012.42028986,1014.33333333,1016.23188406,1014.66666667,1005.47101449,1011.95652174,1008.33333333,1009.32608696,1013.8115942,1011.33333333,1008.26086957,1018.79710145,1010.7173913,1009.05797101,1014.67391304,1012.28985507,1012.97101449,1012.52898551,1009.1884058,1011.73188406,1014.57246377,1012.0,1009.23913043,1011.57971014,1014.44202899,1013.6884058,1008.06521739,1005.36956522,1006.05797101,1007.48550725,1011.78985507,1011.93478261,1011.52898551,1011.58695652,1008.19565217,1016.63768116,1008.79710145,1010.66666667,1009.70289855,1010.65942029,1013.63768116,1010.55797101,1009.98550725,1013.49275362,1013.79710145,1013.3115942,1009.52173913,1008.23188406,1006.97826087,1009.60144928,1015.26086957,1016.78985507,1012.65217391,1010.74637681,1011.55072464,1009.55797101,1013.00724638,1007.92753623,1010.03623188,1010.44927536,1012.57246377,1017.63768116,1013.47826087,1016.98550725,1016.0942029,1022.56521739,1018.37681159,1020.34057971,1022.84782609,1018.10869565,1018.82608696,1016.03623188,1017.10869565,1008.73913043,1011.26811594,1007.83333333,1016.50724638,1014.13043478,1020.00724638,1013.74637681,1016.23188406,1015.82608696,1021.12318841,1016.39855072,1013.44927536,1016.95652174,1019.15942029,1016.2173913,1016.73913043,1017.13043478,1018.36956522,1016.32608696,1013.79710145,1021.42028986,1013.88405797,1015.98550725,1017.26086957,1017.84057971,1014.78985507,1014.98550725,1014.34057971,1018.05797101,1010.15942029,1017.35507246,1018.22463768,1015.22463768,1019.75362319,1016.93478261,1018.72463768,1008.85507246,1021.48550725,1016.63768116,1016.69565217,1017.41304348,1020.16666667,1015.44927536,1019.02898551,1018.44202899,1017.39855072,1019.83333333,1017.87681159,1014.54347826,1017.52898551,1014.80434783,1014.23188406,1017.74637681,1016.56521739,1011.26086957,1012.65942029,1013.10144928,1012.89130435,1013.77536232,1011.89130435,1013.63043478,1018.57246377,
